Date,N,xRet,sdxRet,rolVol_xRet_bk,rolVol_xRet,vol_EWMA,NBER,log_xRet,X.xRet,X.dp,X.dy,X.ep,X.de,X.svar,X.bm,X.ntis,X.tbl,X.lty,X.ltr,X.tms,X.dfy,X.dfr,X.infl,X.infl_lag
01.Dec.72,553,0.9963,0.307035314,3.244903614,2.82738956,2.822122008,0,0.987733095,0.9963,-3.623705811,-3.611946984,-2.911690146,-0.712015665,0.000517178,0.595674595,0.034203484,5.07,5.99,-2.29,0.92,0.85,2.25,0.235849057,0.236406619
01.Jan.73,554,-2.1152,-0.974954618,2.169536879,1.907732587,2.618300248,0,-2.128425004,-2.1152,-3.604331104,-3.621590589,-2.874892255,-0.729438849,0.000515628,0.608196032,0.035647312,5.41,6.85,-3.21,1.44,0.75,2.67,0.235294118,0.235849057
01.Feb.73,555,-3.7918,-1.719755968,2.204847705,2.120654939,2.648261167,0,-3.849467462,-3.7918,-3.564012369,-3.602223508,-2.817518653,-0.746493716,0.001264572,0.636183735,0.036299867,5.6,6.88,0.14,1.28,0.75,0.09,0.704225352,0.235294118
01.Mar.73,556,-0.5693,-0.244555124,2.327900515,2.409387643,2.920784706,0,-0.568305009,-0.5693,-3.560472359,-3.561906051,-2.797281335,-0.763191024,0.001557543,0.676018128,0.036706149,6.09,6.86,0.82,0.77,0.74,-0.37,0.932400932,0.704225352
01.Apr.73,557,-4.5264,-1.942753841,2.329888587,2.421939854,2.728915913,0,-4.60751901,-4.5264,-3.513571937,-3.555227463,-2.734766935,-0.778805002,0.001517541,0.697719848,0.037833237,6.26,6.87,0.46,0.61,0.83,0.15,0.692840647,0.932400932
01.May.73,558,-1.905,-0.713417646,2.670245137,2.783192115,3.167628143,0,-1.913525477,-1.905,-3.489293153,-3.508357528,-2.695268492,-0.794024661,0.003077462,0.713215962,0.039602216,6.36,7.03,-1.05,0.67,0.77,0.66,0.688073394,0.692840647
01.Jun.73,559,-1.0278,-0.384881939,2.67042928,2.741975176,3.044965701,0,-1.027849135,-1.0278,-3.47750642,-3.484102687,-2.668648743,-0.808857677,0.002164598,0.720974308,0.039013398,7.19,7.1,-0.21,-0.09,0.76,-0.35,0.683371298,0.688073394
01.Jul.73,560,3.2728,1.257259844,2.603121395,2.689328752,2.878968038,0,3.200229295,3.2728,-3.509621169,-3.472342756,-2.684941436,-0.824679733,0.001868018,0.693976684,0.037350063,8.01,7.6,-4.33,-0.41,0.79,-0.43,0.226244344,0.683371298
01.Aug.73,561,-3.8544,-1.39184978,2.769264366,2.890070509,2.859712923,0,-3.902784198,-3.8544,-3.467112774,-3.504487105,-2.627011421,-0.840101353,0.001095856,0.724337235,0.037388767,8.67,7.28,3.91,-1.39,0.85,-0.35,1.805869074,0.226244344
01.Sep.73,562,3.5419,1.268599833,2.791975774,2.812762116,3.193607319,0,3.457510971,3.5419,-3.501314819,-3.462001876,-2.64618402,-0.855130799,0.000934547,0.678808996,0.034361226,8.29,7.03,3.18,-1.26,1,0.38,0.22172949,1.805869074
01.Oct.73,563,-0.6188,-0.208557175,2.967052086,3.072654881,3.201903147,0,-0.616701476,-0.6188,-3.488871173,-3.490163163,-2.624723576,-0.864147597,0.001344717,0.672081791,0.03466033,7.22,6.89,2.15,-0.33,0.81,-2.81,0.884955752,0.22172949
01.Nov.73,564,-11.282,-3.804050912,2.965785753,3.054241481,3.02651075,1,-11.89994673,-11.282,-3.356964122,-3.477845497,-2.484073733,-0.872890389,0.004369728,0.781878991,0.038736339,7.83,7.12,-1.83,-0.71,0.75,2.61,0.657894737,0.884955752
01.Dec.73,565,1.1571,0.275864266,4.194454092,3.945398956,5.238982027,1,1.143182353,1.1571,-3.362489358,-3.346055728,-2.481120898,-0.881368459,0.005358381,0.755588463,0.013007395,7.45,7.26,-0.82,-0.19,0.8,-0.07,0.653594771,0.657894737
01.Jan.74,566,-1.442,-0.343505707,4.19789241,3.95610449,4.893282447,1,-1.443338471,-1.442,-3.346492702,-3.356589635,-2.462886818,-0.883605884,0.003409512,0.751446438,0.011626749,7.77,7.4,-0.83,-0.37,0.65,0.3,0.865800866,0.653594771
01.Feb.74,567,-0.3808,-0.091230213,4.174055793,3.956154896,4.611292923,1,-0.379322616,-0.3808,-3.336996685,-3.340627583,-2.451185659,-0.885811026,0.001878014,0.747097719,0.010918648,7.12,7.48,-0.24,0.36,0.68,0.33,1.287553648,0.865800866
01.Mar.74,568,-2.7418,-0.680435797,4.02947642,3.918776969,4.290783671,1,-2.764391049,-2.7418,-3.307610522,-3.331165765,-2.419623567,-0.887986956,0.001693666,0.815184013,0.010399936,7.96,7.83,-2.92,-0.13,0.61,-0.15,1.271186441,1.287553648
01.Apr.74,569,-4.5149,-1.100340341,4.103185016,3.923585594,4.170638512,1,-4.584804484,-4.5149,-3.261979607,-3.301813405,-2.364751499,-0.897228108,0.001729145,0.824858082,0.009657491,8.33,8.16,-2.53,-0.17,0.62,-0.88,0.418410042,1.271186441
01.May.74,570,-3.4396,-0.838491418,4.102129045,3.922820656,4.279799115,1,-3.473633143,-3.4396,-3.222089048,-3.256215902,-2.315810338,-0.906278709,0.002098706,0.860416121,0.009246923,8.23,8.1,1.23,-0.13,0.68,-0.18,1.25,0.418410042
01.Jun.74,571,-1.8816,-0.449647803,4.18460846,3.956769045,4.200354717,1,-1.88809051,-1.8816,-3.201584328,-3.216358373,-2.286437107,-0.915147221,0.002300341,0.860158772,0.008028169,7.9,8.12,0.45,0.22,0.8,-3.3,0.823045267,1.25
01.Jul.74,572,-8.3698,-1.988420916,4.209269743,3.949732214,3.983012956,1,-8.67745178,-8.3698,-3.112066353,-3.193049425,-2.191441684,-0.92062467,0.004917534,0.911239322,0.006838885,7.55,8.23,-0.29,0.68,0.76,-1.82,0.816326531,0.823045267
01.Aug.74,573,-8.8177,-1.852231303,4.76058254,4.006857199,4.95115705,1,-9.173278909,-8.8177,-3.00898674,-3.103603679,-2.083004917,-0.925981823,0.004791049,1.017123994,0.006555224,8.96,8.55,-2.32,-0.41,0.77,-0.36,1.214574899,0.816326531
01.Sep.74,574,-12.5611,-2.37788626,5.282464603,4.363740185,5.627983868,1,-13.30763259,-12.5611,-2.873517426,-3.000595083,-1.942296918,-0.931220509,0.007811715,1.135440143,0.005137479,8.06,8.37,2.47,0.31,0.94,-0.73,1.2,1.214574899
01.Oct.74,575,16.3013,2.577221942,6.325144037,4.562554218,6.981286696,1,15.03025873,16.3013,-3.023633479,-2.87259028,-2.101422084,-0.922211395,0.010084954,1.037083784,0.003638407,7.46,7.95,4.89,0.49,1.21,3.96,0.988142292,1.2
01.Nov.74,576,-5.1088,-0.648191777,7.88161803,7.539454237,9.006186127,1,-5.215008925,-5.1088,-2.968058161,-3.022704411,-2.054924769,-0.913133392,0.003513839,1.115637022,0.007814601,7.47,7.71,2.95,0.24,1.71,-1.78,0.782778865,0.988142292
01.Dec.74,577,-2.5021,-0.341480837,7.327204712,7.134976184,8.771470232,1,-2.516096952,-2.5021,-2.946775429,-2.967132733,-2.042782225,-0.903993204,0.003814438,1.120018175,0.008771574,7.15,7.6,1.71,0.45,1.74,-2.46,0.776699029,0.782778865
01.Jan.75,578,11.781,1.601737316,7.355138627,7.034970902,8.199193399,1,11.07634714,11.781,-3.056152155,-2.940315782,-2.175254524,-0.880897631,0.004017213,0.980829627,0.008510449,6.26,7.96,2.25,1.7,1.98,3.71,0.385356455,0.776699029
01.Feb.75,579,6.316,0.780462495,8.092637434,8.227926008,8.710934544,1,6.099121328,6.316,-3.107892283,-3.049731225,-2.250331786,-0.857560497,0.00217907,0.93390163,0.011652332,5.5,7.88,1.31,2.38,2.03,0.06,0.767754319,0.385356455
01.Mar.75,580,1.9914,0.240079324,8.294758461,8.557369211,8.26718568,1,1.96385805,1.9914,-3.122976916,-3.101515043,-2.289002137,-0.833974779,0.002402643,0.972466315,0.02046695,5.49,8.24,-2.67,2.75,1.81,0.2,0.380952381,0.767754319
01.Apr.75,581,4.5024,0.54397193,8.276897677,8.593622365,7.676079373,0,4.385109392,4.5024,-3.165533229,-3.119351344,-2.354702263,-0.810830965,0.002313727,0.909489371,0.022496224,5.61,8.52,-1.82,2.91,1.63,1.3,0.379506641,0.380952381
01.May.75,582,4.6793,0.565383433,8.276330233,8.642943074,7.254542245,0,4.553536137,4.6793,-3.205074087,-3.161918048,-2.417766332,-0.787307754,0.001807184,0.8975237,0.022953772,5.23,8.36,2.12,3.13,1.79,-1.06,0.56710775,0.379506641
01.Jun.75,583,4.212,0.50583368,8.326847672,8.679638212,6.867920688,0,4.109205067,4.212,-3.244843018,-3.201474625,-2.481445894,-0.763397123,0.001353355,0.84983902,0.022961696,5.34,8.13,2.92,2.79,1.85,0.12,0.751879699,0.56710775
01.Jul.75,584,-7.0304,-0.837191083,8.397604973,8.704097557,6.481405772,0,-7.253644919,-7.0304,-3.174791552,-3.244843018,-2.419805329,-0.754986222,0.001244415,0.898365624,0.025627896,6.13,8.29,-0.87,2.16,1.71,0.57,1.119402985,0.751879699
01.Aug.75,585,-2.0463,-0.246701847,8.294627797,8.580233633,6.717041867,0,-2.057547762,-2.0463,-3.15349598,-3.174791552,-2.406990724,-0.746505256,0.002343157,0.894246654,0.026366378,6.44,8.44,-0.68,2,1.64,-1.07,0.184501845,1.119402985
01.Sep.75,586,-3.755,-0.474327653,7.916468667,8.072997764,6.279039999,0,-3.806749395,-3.755,-3.118236104,-3.15349598,-2.380285647,-0.737950458,0.002304587,0.940948254,0.027919523,6.42,8.62,-0.98,2.2,1.66,-0.28,0.552486188,0.184501845
01.Oct.75,587,5.9255,0.832211459,7.120185541,6.984556298,6.03277405,0,5.725426136,5.9255,-3.180752887,-3.120935161,-2.431548575,-0.749204313,0.00215464,0.893497919,0.025898458,5.96,8.19,4.75,2.23,1.76,0.78,0.549450549,0.552486188
01.Nov.75,588,2.5989,0.46321391,5.610582814,5.622770848,5.978008294,0,2.555358837,2.5989,-3.207866939,-3.183459249,-2.447475298,-0.760391641,0.000812701,0.867928474,0.02462248,5.48,8.38,-1.09,2.9,1.78,0.21,0.72859745,0.549450549
01.Dec.75,589,-1.5285,-0.279687596,5.465026059,5.214595259,5.572847429,0,-1.532887161,-1.5285,-3.199005804,-3.210580645,-2.427489556,-0.771516248,0.001330808,0.876338851,0.023711966,5.44,8.05,3.9,2.61,1.77,0.52,0.361663653,0.72859745
01.Jan.76,590,11.5443,2.124056573,5.43502473,5.141460414,5.245971298,0,10.87673662,11.5443,-3.309916182,-3.198101322,-2.510413008,-0.799503174,0.001978298,0.765933886,0.021852182,4.87,8.02,0.9,3.15,1.81,0.98,0.18018018,0.361663653
01.Feb.76,591,-0.9156,-0.169790367,5.392532084,5.102099802,6.379592691,0,-0.916686268,-0.9156,-3.297542361,-3.309009805,-2.470864297,-0.826678065,0.001221425,0.76803652,0.022233093,4.88,8.02,0.62,3.14,1.69,-0.01,0.35971223,0.18018018
01.Mar.76,592,2.864,0.563577106,5.081824595,5.008810307,5.994452608,0,2.812660861,2.864,-3.326867024,-3.296639515,-2.473778759,-0.853088265,0.001265717,0.784031217,0.015072131,5,7.92,1.66,2.92,1.6,0.01,0.17921147,0.35971223
01.Apr.76,593,-1.381,-0.269913972,5.116445028,5.02003987,5.628381562,0,-1.384767865,-1.381,-3.30950811,-3.320564433,-2.440266311,-0.869241799,0.00100713,0.78607614,0.014239485,4.86,7.97,0.18,3.11,1.54,-0.33,0.357781753,0.17921147
01.May.76,594,-1.1816,-0.238003211,4.964638892,5.014536526,5.28917307,0,-1.184228586,-1.1816,-3.288773727,-3.303242318,-2.403835922,-0.884937805,0.000936506,0.803502763,0.014148321,5.2,8.21,-1.58,3.01,1.28,0.55,0.713012478,0.357781753
01.Jun.76,595,3.9659,0.828040086,4.789502427,4.93645745,4.947284408,0,3.872943524,3.9659,-3.322660632,-3.282549611,-2.422456038,-0.900204594,0.0009716,0.781427631,0.018925031,5.41,8.07,2.08,2.66,1.27,-0.58,0.530973451,0.713012478
01.Jul.76,596,-1.1902,-0.249415246,4.771961693,4.92137101,4.766468675,0,-1.191704908,-1.1902,-3.306625715,-3.31471357,-2.403615391,-0.903010324,0.00048717,0.795823854,0.018842771,5.23,8.05,0.78,2.82,1.26,0.71,0.528169014,0.530973451
01.Aug.76,597,-0.2601,-0.060034249,4.332526906,4.3353478,4.495012822,0,-0.259348166,-0.2601,-3.293604397,-3.298741312,-2.387840078,-0.905764319,0.000744545,0.804732269,0.020629527,5.14,7.9,2.11,2.76,1.19,0.2,0.525394046,0.528169014
01.Sep.76,598,2.0021,0.466393802,4.29272428,4.241850254,4.180495381,0,1.973722664,2.0021,-3.308170308,-3.285781672,-2.399702302,-0.908468006,0.000890683,0.791363274,0.023782657,5.08,7.81,1.45,2.73,1.02,0.22,0.348432056,0.525394046
01.Oct.76,599,-2.4311,-0.579712881,4.193627709,3.920360851,3.913559444,0,-2.450965452,-2.4311,-3.26851584,-3.291001653,-2.364729333,-0.903786506,0.001270002,0.812079633,0.025569126,4.92,7.79,0.84,2.87,0.97,-0.14,0.520833333,0.348432056
01.Nov.76,600,-0.5041,-0.129498984,3.892694625,3.876498637,3.825680653,0,-0.503356349,-0.5041,-3.243834572,-3.25163949,-2.344591269,-0.899243304,0.001117929,0.827262938,0.027895429,4.75,7.49,3.39,2.74,0.98,-0.2,0.172711572,0.520833333
01.Dec.76,601,4.9775,1.302163405,3.822484935,3.876297302,3.565799433,0,4.838693358,4.9775,-3.278401804,-3.227235844,-2.383574337,-0.894827467,0.000576229,0.779973125,0.028566554,4.35,7.21,3.27,2.86,1.14,0.2,0.344827586,0.172711572
01.Jan.77,602,-5.3254,-1.311765446,4.059719684,3.957546536,3.692743546,0,-5.452268568,-5.3254,-3.215092439,-3.266944237,-2.326020362,-0.889072078,0.000695639,0.821065205,0.029599797,4.62,7.64,-3.88,3.02,1.12,0.85,0.515463918,0.344827586
01.Feb.77,603,-1.9138,-0.687957094,2.781859534,2.905055702,4.172637113,0,-1.925545266,-1.9138,-3.181868752,-3.203767075,-2.298456181,-0.88341257,0.000334679,0.836803998,0.027970217,4.67,7.75,-0.49,3.08,1.08,0.29,1.025641026,0.515463918
01.Mar.77,604,-1.6302,-0.577297946,2.823845143,2.949226745,3.947910907,0,-1.637360576,-1.6302,-3.156543302,-3.17066783,-2.278690773,-0.877852529,0.000665746,0.868429928,0.030338357,4.6,7.72,0.91,3.12,1.02,0.03,0.676818951,1.025641026
01.Apr.77,605,-0.3159,-0.115258027,2.740806948,2.831097454,3.744714088,0,-0.315200359,-0.3159,-3.143312079,-3.143108889,-2.267716584,-0.875595495,0.000984868,0.86115007,0.03114003,4.54,7.71,0.71,3.17,1.03,0.29,0.840336134,0.676818951
01.May.77,606,-1.8764,-0.691584034,2.71319161,2.814398002,3.486977768,0,-1.887178638,-1.8764,-3.106208269,-3.130058084,-2.232803242,-0.873405028,0.000634799,0.888211337,0.035315469,4.96,7.65,1.25,2.69,0.96,-0.19,0.5,0.840336134
01.Jun.77,607,4.3776,1.59438999,2.745626871,2.840819787,3.364194093,0,4.267780133,4.3776,-3.137486645,-3.093125354,-2.266231666,-0.871254979,0.000563354,0.871112081,0.0319411,5.02,7.54,1.64,2.52,0.96,0.11,0.663349917,0.5
01.Jul.77,608,-1.9653,-0.702577914,2.797269828,2.899884223,3.446382012,0,-1.976484669,-1.9653,-3.110484247,-3.126839401,-2.24063908,-0.869845168,0.000594692,0.896783399,0.033181837,5.19,7.68,-0.7,2.49,0.93,0.65,0.494233937,0.663349917
01.Aug.77,609,-1.671,-0.589736801,2.833467398,2.92900878,3.384154047,0,-1.677674395,-1.671,-3.078684898,-3.099951419,-2.210229097,-0.868455801,0.000582452,0.92653426,0.033750387,5.49,7.54,1.98,2.05,0.84,-0.62,0.327868852,0.494233937
01.Sep.77,610,-0.5125,-0.178369215,2.873253657,2.950881085,3.238251875,0,-0.511612192,-0.5125,-3.065776444,-3.068259632,-2.198675956,-0.867100488,0.000463183,0.942262516,0.032367587,5.81,7.64,-0.29,1.83,0.88,0.07,0.326797386,0.327868852
01.Oct.77,611,-4.6884,-1.663490492,2.818411059,2.842561853,3.027045099,0,-4.777883376,-4.6884,-3.008885323,-3.053261747,-2.148712926,-0.860172398,0.000726166,0.975377284,0.032775137,6.16,7.81,-0.93,1.65,0.85,0.55,0.325732899,0.326797386
01.Nov.77,612,3.1752,1.042160093,3.046748788,3.033461823,3.428118186,0,3.110520774,3.1752,-3.023135876,-2.996527478,-2.169765754,-0.853370122,0.001387517,0.96203447,0.02921673,6.1,7.77,0.93,1.67,0.87,-0.32,0.487012987,0.325732899
01.Dec.77,613,0.067,0.02108038,3.178310824,3.257093343,3.366661425,0,0.066651084,0.067,-3.013769898,-3.010926743,-2.167084033,-0.846685865,0.000626626,0.960333025,0.030475399,6.07,8.03,-1.68,1.96,0.8,0.63,0.323101777,0.487012987
01.Jan.78,614,-6.5543,-2.311896042,2.835032321,2.761491819,3.138934122,0,-6.744771441,-6.5543,-2.941046756,-3.004534305,-2.102678631,-0.838368125,0.000908056,1.036731089,0.028814248,6.44,8.16,-0.8,1.72,0.76,-0.09,0.644122383,0.323101777
01.Feb.78,615,-2.086,-0.685724751,3.042036906,2.951769225,3.958392544,0,-2.098309682,-2.086,-2.90681994,-2.931893577,-2.076687983,-0.830131956,0.000669887,1.075567294,0.031168988,6.45,8.22,0.04,1.77,0.73,0.47,0.64,0.644122383
01.Mar.78,616,2.1625,0.708678013,3.051456319,2.956364044,3.758306257,0,2.128289561,2.1625,-2.922377223,-2.897751865,-2.100397171,-0.821980052,0.000622855,1.111492553,0.027569598,6.29,8.31,-0.21,2.02,0.75,0.63,0.79491256,0.64
01.Apr.78,617,8.3564,2.714086442,3.078899725,3.098512755,3.545374562,0,7.984131328,8.3564,-2.996730396,-2.914766674,-2.172945649,-0.823784747,0.001741161,1.005350404,0.022945989,6.29,8.38,-0.05,2.09,0.76,-0.18,0.788643533,0.79491256
01.May.78,618,0.8619,0.220418017,3.910297414,4.082802637,4.32940124,0,0.85387074,0.8619,-2.993404668,-2.989179382,-2.167834524,-0.825570144,0.001085059,1.001415639,0.016559459,6.41,8.52,-0.58,2.11,0.8,-0.5,0.938967136,0.788643533
01.Jun.78,619,-2.1978,-0.566358181,3.880583129,4.050968297,4.020827576,0,-2.210242517,-2.1978,-2.968166392,-2.985908208,-2.140851566,-0.827314827,0.001027411,1.027901581,0.016523465,6.73,8.65,-0.62,1.92,0.84,0.85,1.085271318,0.938967136
01.Jul.78,620,5.1374,1.379720803,3.72350695,3.864134661,3.883906673,0,4.982573037,5.1374,-3.013232547,-2.960725711,-2.183319909,-0.829912638,0.00084993,0.976260336,0.014671414,7.01,8.58,1.43,1.57,0.72,-0.42,0.766871166,1.085271318
01.Aug.78,621,2.8041,0.706745322,3.967624423,4.140203967,4.008186007,0,2.750314215,2.8041,-3.031442224,-3.005848828,-2.198965854,-0.832476369,0.001002245,0.960060218,0.012002708,7.08,8.43,2.18,1.35,0.79,0.39,0.456621005,0.766871166
01.Sep.78,622,-1.1363,-0.282624925,4.020522961,4.160711762,3.774445944,0,-1.135723341,-1.1363,-3.016823033,-3.024110632,-2.181837425,-0.834985608,0.000948015,0.972257513,0.012703906,7.85,8.6,-1.06,0.75,0.73,0.58,0.757575758,0.456621005
01.Oct.78,623,-9.637,-2.390622304,4.031167945,4.178965452,3.580825585,0,-10.06152479,-9.637,-2.917465948,-3.013507817,-2.064138936,-0.853327011,0.002100022,1.062275222,0.014350552,7.99,8.89,-2,0.9,0.7,-0.05,0.902255639,0.757575758
01.Nov.78,624,1.9771,0.420014825,4.707214803,4.915825599,5.041674649,0,1.944331279,1.9771,-2.930666568,-2.914163665,-2.059436024,-0.871230544,0.003180904,1.053527402,0.014089272,8.64,8.77,1.89,0.13,0.8,-0.55,0.44709389,0.902255639
01.Dec.78,625,0.8827,0.189736031,4.652252893,4.85907288,4.748415993,0,0.872054753,0.8827,-2.942152551,-2.927373183,-2.053458052,-0.8886945,0.001665671,1.045701296,0.014850552,9.08,8.98,-1.3,-0.1,0.78,-0.03,0.445103858,0.44709389
01.Jan.79,626,3.4997,0.751139815,4.659185856,4.866107391,4.405538359,0,3.414011936,3.4997,-2.972619085,-2.933642513,-2.06655189,-0.906067195,0.001001125,1.003074283,0.014387532,9.35,8.86,1.91,-0.49,0.88,-0.07,0.886262925,0.445103858
01.Feb.79,627,-3.5949,-0.821516717,4.375930432,4.475978155,4.218595565,0,-3.634087697,-3.5949,-2.926969591,-2.964178919,-2.004105171,-0.922864419,0.000814059,1.040775451,0.01222771,9.32,9.08,-1.35,-0.24,0.82,0.07,1.171303075,0.886262925
01.Mar.79,628,4.9261,1.105299023,4.456803,4.586861655,4.262423801,0,4.770881014,4.9261,-2.97228648,-2.918601987,-2.03318107,-0.93910541,0.000800771,1.033078939,0.011670308,9.48,9.02,1.29,-0.46,0.89,-0.23,1.013024602,1.171303075
01.Apr.79,629,-0.3817,-0.082327968,4.636334496,4.730819251,4.313148354,0,-0.379389407,-0.3817,-2.96502351,-2.963351515,-2.01795159,-0.94707192,0.000646829,1.041876243,0.011570314,9.46,9.22,-1.12,-0.24,0.95,0.6,1.146131805,1.013024602
01.May.79,630,-2.5018,-0.631626308,3.960886313,4.12796594,4.037255949,0,-2.512759113,-2.5018,-2.929480067,-2.956169562,-1.974648809,-0.954831258,0.000924233,1.083141804,0.014183159,9.61,9.03,2.61,-0.58,0.97,-0.33,1.274787535,1.146131805
01.Jun.79,631,3.2224,0.801892351,4.018494497,4.197135976,3.919439897,0,3.146483202,3.2224,-2.958629167,-2.920701952,-1.996227083,-0.962402084,0.000571458,1.057863607,0.012068377,9.06,8.77,3.11,-0.29,1.09,-0.42,1.118881119,1.274787535
01.Jul.79,632,0.4351,0.106755432,4.075670836,4.232790677,3.785065148,0,0.430845855,0.4351,-2.956780209,-2.948072723,-1.989552762,-0.967227447,0.000707685,1.052314454,0.009678248,9.24,8.95,-0.85,-0.29,1.09,0.54,1.106500692,1.118881119
01.Aug.79,633,5.4165,1.426013953,3.798349931,3.967012689,3.516029771,0,5.235628979,5.4165,-2.99805293,-2.946335874,-2.02612797,-0.97192496,0.000506456,1.003458648,0.011569079,9.52,9.07,-0.35,-0.45,1.12,0.41,0.957592339,1.106500692
01.Sep.79,634,-0.6884,-0.170944228,4.027044427,4.197403111,3.713253207,0,-0.6850746,-0.6884,-2.987714738,-2.987714738,-2.011205146,-0.976509592,0.001233085,1.013794987,0.009403924,10.26,9.27,-1.22,-0.99,1.1,-0.57,1.08401084,0.957592339
01.Oct.79,635,-7.426,-1.847916733,4.018579338,4.185843196,3.508778283,0,-7.647023268,-7.426,-2.90820754,-2.979280353,-1.934903376,-0.973304164,0.00258934,1.091945568,0.010209545,11.7,10.34,-8.41,-1.36,1.27,-0.49,0.804289544,1.08401084
01.Nov.79,636,4.2877,1.188959807,3.606261519,3.733023803,4.414553227,0,4.15801188,4.2877,-2.941586326,-2.899845485,-1.971449225,-0.970137101,0.001558374,1.083115462,0.010778694,11.79,10.09,3.11,-1.7,1.23,-0.89,0.930851064,0.804289544
01.Dec.79,637,0.884,0.234495056,3.7698023,3.874155392,4.400042023,0,0.871869181,0.884,-2.949919972,-2.933291845,-1.982902478,-0.967017494,0.000469655,1.061950068,0.010514465,12.04,10.12,0.57,-1.92,1.32,-1.65,1.054018445,0.930851064
01.Jan.80,638,5.3308,1.414069938,3.769827685,3.874161804,4.082431438,1,5.153394003,5.3308,-2.997134798,-2.941109342,-2.029330796,-0.967804002,0.001906401,1.016954958,0.011297471,12,11.14,-7.41,-0.86,1.33,0.96,1.434159061,1.054018445
01.Feb.80,639,-0.6289,-0.159437287,3.944497622,4.028591677,4.162898002,1,-0.625303117,-0.6289,-2.984011681,-2.988401118,-2.015428849,-0.968582832,0.001897609,1.03192993,0.010827185,12.86,11.86,-4.67,-1,1.19,-1.98,1.413881748,1.434159061
01.Mar.80,640,-10.9618,-2.877214056,3.809865998,3.81820315,3.914997023,1,-11.46339138,-10.9618,-2.86799686,-2.975353618,-1.898655757,-0.969341102,0.004621871,1.093732103,0.011877445,15.2,12.39,-3.15,-2.81,1.49,2.53,1.520912548,1.413881748
01.Apr.80,641,2.9794,0.628024817,4.74408004,4.948089465,5.631167021,1,2.899871031,2.9794,-2.900298939,-2.859982509,-1.946633903,-0.953665036,0.002745574,1.05181994,0.015346847,13.2,10.76,15.23,-2.44,2.15,-1.47,1.123595506,1.520912548
01.May.80,642,4.746,0.984615739,4.820154515,5.034395553,5.368311457,1,4.600406071,4.746,-2.937868826,-2.892350005,-1.999866955,-0.938001872,0.001509752,1.010048775,0.01505186,8.58,10.37,4.19,1.79,2.18,1.41,0.987654321,1.123595506
01.Jun.80,643,2.3622,0.476368625,4.958764861,5.13688008,5.184876282,1,2.320739258,2.3622,-2.956592365,-2.929980896,-2.034259319,-0.922333046,0.001371067,0.990183427,0.015304387,7.07,10.06,3.59,2.99,2.13,-0.18,1.100244499,0.987654321
01.Jul.80,644,6.29,1.278914328,4.918234053,5.103354507,4.835688349,1,6.068898449,6.29,-3.012335193,-2.949324229,-2.103986224,-0.908348969,0.001362829,0.918829919,0.020154038,8.06,10.74,-4.76,2.68,1.58,0.47,0,1.100244499
01.Aug.80,645,0.7054,0.1345873,5.241207736,5.363436368,4.927357012,0,0.698469164,0.7054,-3.010936339,-3.005117842,-2.116566071,-0.894370267,0.001708132,0.921519639,0.019949844,9.13,11.4,-4.32,2.27,1.51,-0.13,0.725513906,0
01.Sep.80,646,2.0435,0.408154648,5.006680698,5.184129283,4.574748345,0,2.007992062,2.0435,-3.028628378,-3.003772353,-2.148229474,-0.880398903,0.002657407,0.921687651,0.023796039,10.27,11.85,-2.62,1.58,1.68,0.25,0.840336134,0.725513906
01.Oct.80,647,0.8309,0.164946356,5.037395301,5.179673042,4.274425054,0,0.819711896,0.8309,-3.039592272,-3.023698211,-2.160033549,-0.879558723,0.002190636,0.929593614,0.022769186,11.62,12.31,-2.63,0.69,1.92,1.04,0.952380952,0.840336134
01.Nov.80,648,10.031,2.197466052,4.56480317,4.475982134,3.965682512,0,9.472471815,10.031,-3.132155077,-3.034686293,-2.253429008,-0.878726069,0.002419092,0.865161979,0.021949275,13.73,12.3,1,-1.43,1.67,-0.83,0.825471698,0.952380952
01.Dec.80,649,-4.3734,-0.831101337,5.262174182,5.061480761,5.066464187,0,-4.41279665,-4.3734,-3.092811843,-3.12727305,-2.214911001,-0.877900842,0.002951487,0.891503024,0.026816375,15.49,11.99,3.52,-3.5,1.93,-1.04,0.935672515,0.825471698
01.Jan.81,650,-5.377,-0.994730806,5.405482534,5.388646081,5.185930303,0,-5.468487921,-5.377,-3.039517615,-3.086339329,-2.17350202,-0.866015595,0.00159744,0.907238696,0.028695433,15.02,12.11,-1.15,-2.91,2.22,-0.15,0.811123986,0.935672515
01.Feb.81,651,1.0567,0.195348952,5.409294451,5.599466541,5.248679919,0,1.040085322,1.0567,-3.046276088,-3.033086725,-2.192133574,-0.854142514,0.001530896,0.881815757,0.030009373,14.79,12.83,-4.35,-1.96,2.02,1.66,1.034482759,0.811123986
01.Mar.81,652,2.6185,0.483577919,5.414846082,5.583655492,4.881116433,0,2.554293332,2.6185,-3.075284905,-3.03988629,-2.233004159,-0.842280746,0.002075959,0.924920557,0.027939298,13.36,12.48,3.84,-0.88,2.01,-0.73,0.682593857,1.034482759
01.Apr.81,653,-3.1011,-0.695542708,4.458532832,4.165755986,4.583819535,0,-3.116013315,-3.1011,-3.045727365,-3.069462715,-2.199488262,-0.846239102,0.000832009,0.930593836,0.027352012,13.69,13.32,-5.18,-0.37,1.68,-2.51,0.677966102,0.682593857
